LR Clip Loss
0.08 0.4 0.23383546219631493
0.01 0.02 0.6198540062286547
0.004 20.0 0.26334336789363394
0.04 0.0001 0.6895898547569906
80.0 50.0 1768.721809603356
0.0008 0.4 0.589087296514131
0.004 5.0 0.2747217780571634
5.0 10.0 9.16467339867136
10.0 0.0002 0.4172109683006692
0.8 0.2 0.1668351314896088
2.0 0.004 0.39888633447988714
10.0 8.0 13.78787374999318
0.4 4.0 0.22089987797420632
0.001 8.0 0.37074816074655664
5.0 50.0 110.54762979380116
1.0 0.04 0.28299803847865307
0.002 80.0 0.34605455097779725
0.5 80.0 23.039672524185132
0.008 1.0 0.3422833916307502
0.2 0.05 0.3894924676818103
0.5 0.001 0.5526305391391103
0.001 0.08 0.6588603676358854
0.2 0.0001 0.6826486540238057
0.0002 0.0004 0.6913322297732014
10.0 4.0 6.37835316941117
0.0005 8.0 0.42382017387110643
80.0 0.05 0.3934077505021176
1.0 0.2 0.13902271159875826
0.08 0.08 0.37416400115100235
8.0 20.0 41.07591591129273
5.0 0.1 0.098117293823529
0.008 0.01 0.6588603676358854
0.004 0.05 0.6198556287537013
0.0004 0.08 0.677616888801254
0.0004 0.008 0.6899440772136046
0.08 0.5 0.21390920395849125
80.0 0.01 0.12679761029616285
0.001 0.5 0.5528773743554867
0.002 10.0 0.31320737388259956
8.0 1.0 1.113578098766214
0.4 10.0 0.7234618391984347
1.0 0.0004 0.5716571809664824
0.004 0.8 0.387554861440365
0.05 0.004 0.6198523160226944
0.8 0.4 0.08861241700230671
0.02 0.04 0.5081932875274036
0.008 4.0 0.23428254776994886
0.4 2.0 0.10315619498835031
4.0 4.0 2.4982062298000467
0.1 0.5 0.20568601729534866
0.008 0.04 0.5890464477350102
8.0 0.002 0.4744301414714233
0.0004 0.01 0.6895898549556727
0.0004 0.001 0.6911893554131182
0.0002 0.0002 0.6913500925699867
0.08 5.0 0.11469560403900902
4.0 0.8 0.36915121545231067
0.0005 1.0 0.5529910572415287
0.0005 50.0 0.413120511033828
20.0 0.02 0.13655218721440085
0.5 0.008 0.3785900083066931
0.2 0.0008 0.6317743752400077
0.8 0.005 0.3787747945672208
0.04 0.002 0.658860371053217
0.0002 0.04 0.6878290406465525
40.0 0.2 1.0291210074449806
0.0002 0.004 0.6910109527508409
0.02 0.8 0.28963153224864296
0.4 0.0002 0.6588603696624427
20.0 80.0 921.7037410074867
0.0005 40.0 0.412808101094654
50.0 4.0 32.23021454053815
0.0004 0.0008 0.6912250501712157
0.05 0.005 0.6061992302030927
0.02 0.05 0.48567551353560434
0.01 0.1 0.4858030645718216
0.004 40.0 0.28425245666538435
0.0005 0.5 0.6062282986496569
0.05 0.0008 0.6743420534332586
0.002 0.0001 0.691278649965921
0.002 0.001 0.6904767221609722
4.0 0.5 0.1928765743239067
0.1 0.004 0.5716688703239421
50.0 8.0 69.03882520532605
0.2 8.0 0.2784628122103428
0.0004 10.0 0.43725254559727295
0.08 4.0 0.107448512541164
50.0 0.0002 0.43812144902103833
0.0001 2.0 0.6194449455871553
0.002 0.04 0.6588603676358854
0.005 0.4 0.4201279814314754
2.0 0.002 0.3790778487726583
0.5 40.0 7.75949352958655
1.0 8.0 1.3527049638292812
4.0 0.0008 0.3859126982678864
0.04 0.001 0.674342054287592
0.02 5.0 0.16139789144490502
0.001 50.0 0.3637444006796334
0.0008 0.0002 0.691296515742937
40.0 0.0002 0.4107018393384502
5.0 0.01 0.30149902990268584
40.0 8.0 55.23908376858626
0.8 0.0008 0.5298407079839311
1.0 0.02 0.4161651143506453
1.0 0.4 0.08352477248929496
0.008 10.0 0.21371532939266866
2.0 1.0 0.21128562563371442
5.0 0.008 0.35867147119005044
0.1 0.02 0.418049050461557
50.0 0.2 1.3397148685834497
0.5 5.0 0.36839909181061076
0.0002 0.2 0.674342053552468
0.002 4.0 0.33802910605006353
40.0 4.0 25.76438105680759
0.2 0.4 0.1971369395878424
0.08 0.04 0.3861752911745575
0.005 0.0002 0.6909217929045174
0.005 0.002 0.68695508321126
0.008 0.0001 0.6910109516779553
0.008 0.001 0.6878290392160409
80.0 0.04 0.286976052332998
10.0 5.0 8.105055286232
10.0 0.002 0.49103856941636687
0.5 50.0 11.062087370630607
0.0004 20.0 0.43102344999617864
4.0 0.0005 0.41729162286781857
0.001 0.0008 0.6910109525918954
0.001 0.008 0.6878290392160409
0.4 0.1 0.24922419178957256
0.4 20.0 2.0516995029324634
0.8 8.0 1.0780754060897235
1.0 5.0 0.7596652533881416
5.0 80.0 230.4658261979644
0.004 0.005 0.6826486547390612
0.0004 0.8 0.5891097705776613
0.02 4.0 0.16880283905289548
10.0 1.0 1.4296903149827005
0.004 0.0005 0.6904767221609722
0.5 0.0005 0.6061964655226323
0.0005 0.0005 0.6912563112179303
0.2 0.005 0.485400456372638
0.5 0.01 0.3769331173903813
80.0 0.08 0.7525168835704491
0.08 0.8 0.19433294917551644
0.0008 0.04 0.677616888920463
0.0008 0.004 0.689944077610969
5.0 0.005 0.45895692204403465
5.0 40.0 77.53637796194226
0.08 0.05 0.3776841090164676
0.08 1.0 0.1748201085697665
4.0 0.005 0.46478014656101757
0.0008 4.0 0.40643207840388573
50.0 10.0 91.8323873658174
4.0 40.0 62.02276600132121
0.8 0.002 0.43788010516006975
10.0 0.02 0.23142496778559377
80.0 0.004 0.2282765016634758
0.4 0.0005 0.6198522411668671
0.08 0.02 0.43828807779913004
0.01 0.4 0.3763321276333688
0.0004 0.0005 0.691278649965921
0.4 0.01 0.3784964277099438
80.0 0.008 0.13791976534293895
0.005 0.005 0.6805343608458804
0.0005 0.8 0.5718255396365582
0.005 0.0005 0.6902545897563294
0.5 0.1 0.2273279657853734
0.5 20.0 2.563085660708158
80.0 0.0005 0.5070430510360866
4.0 80.0 184.36404557199012
0.4 50.0 8.851622436600733
5.0 0.0005 0.39990045626983317
80.0 0.0001 0.41281066706835934
0.02 80.0 0.9772577170255742
0.004 0.0002 0.6910109516779553
0.001 0.01 0.686955083727836
0.004 0.002 0.6878290387789403
0.01 0.08 0.508283164203936
1.0 20.0 5.1274102589525965
2.0 0.0002 0.57165531267488
8.0 0.2 0.1403965466054213
0.008 0.08 0.5300307485699881
0.4 5.0 0.29364984024777163
0.01 0.5 0.3682048878799235
4.0 0.008 0.40271573564636504
80.0 40.0 1240.6471839192525
10.0 80.0 460.86510920411894
5.0 0.0008 0.3793185668299481
0.05 0.001 0.6703350761036074
0.02 0.01 0.6198531284450209
0.0001 0.4 0.6743420539100963
4.0 0.01 0.3473457535542605
0.001 1.0 0.486934252855214
0.02 2.0 0.20945620077092897
8.0 0.04 0.13679804517430058
0.004 0.4 0.4400451146607067
0.008 8.0 0.21499561763976427
0.4 40.0 6.209839053001108
0.2 0.04 0.38440877214756725
0.0005 10.0 0.4206054977615547
0.01 8.0 0.19980034521445134
5.0 0.5 0.25522783150068173
0.0001 0.02 0.6904767221609727
0.0001 0.002 0.6912786499261844
0.01 10.0 0.19952607545689183
0.005 40.0 0.278969164905798
0.0004 0.5 0.6198653257472126
0.08 80.0 3.7036678551142743
0.04 0.0008 0.6776168887217837
0.001 0.2 0.619860454295151
0.1 1.0 0.154931487655012
0.001 0.004 0.6895898544390993
0.0005 0.0008 0.6911893546183897
0.02 1.0 0.2578784114003565
0.04 0.005 0.6198524912799053
0.0002 4.0 0.5156187399240587
0.001 0.0004 0.6911893553336457
0.2 0.002 0.5716636577661284
0.5 0.0002 0.651636136375367
0.0004 40.0 0.42959874229222467
0.02 0.02 0.5716886540950733
0.05 0.002 0.6516361356998477
0.0004 1.0 0.571849490843383
0.0004 50.0 0.42970760720764195
0.4 0.008 0.38602105932155134
1.0 0.004 0.37885590924768864
0.08 0.01 0.5080714608858071
5.0 0.8 0.4861916024228625
2.0 0.04 0.22416895624650768
0.001 80.0 0.371503987175015
0.0005 0.01 0.6891480325063064
0.08 2.0 0.11054079422271901
0.0005 0.001 0.6911447424491244
0.002 8.0 0.31613704523628866
0.8 0.04 0.32191397200541955
0.5 2.0 0.11936719605679097
5.0 4.0 3.1436323295335757
0.005 0.8 0.37586165913582686
0.04 0.004 0.6317743782997111
0.1 0.05 0.3742687101342657
80.0 0.1 0.9988939655296583
0.1 0.0001 0.6869550832907336
0.002 0.08 0.6317754452712806
8.0 0.0002 0.43769524863582204
40.0 10.0 73.51457384023878
0.0001 0.0004 0.6913500925699867
2.0 0.2 0.09241282157649792
20.0 1.0 3.0260924611982323
80.0 0.5 6.189752302063713
20.0 5.0 16.27675775081667
20.0 0.002 0.43176046038608235
0.5 10.0 0.9032377087446403
0.0008 0.05 0.674342053552468
0.08 0.008 0.5298933654315813
0.1 2.0 0.1007886464514056
0.0008 0.005 0.6895898549556727
50.0 0.005 0.2593845637597018
8.0 0.0001 0.5079112606326589
0.008 0.1 0.5083165723243391
50.0 2.0 15.968971750182304
1.0 4.0 0.5792957792950421
2.0 0.1 0.16693759879761053
50.0 0.0008 0.48153717563573967
0.001 0.8 0.5088672366165791
0.5 0.05 0.35093351815897184
0.2 0.001 0.6198522411668671
0.5 0.0001 0.6703350754678242
0.0005 0.0004 0.691278649965921
0.0002 8.0 0.490587809938213
0.08 20.0 0.44560720918248475
40.0 0.4 2.3312100881093114
0.004 0.5 0.420441196790771
0.1 10.0 0.21393214240542258
4.0 0.0004 0.4377436277078175
50.0 0.001 0.41458094966695186
50.0 0.0004 0.5318855965494179
2.0 10.0 3.6499858960796465
5.0 0.004 0.471431712616946
1.0 0.8 0.08915025824635213
0.005 80.0 0.38959193816102533
2.0 50.0 44.229238623390806
0.2 80.0 9.222326171831762
0.0001 0.01 0.6909217925469076
0.0001 0.001 0.6913232931296024
40.0 0.8 4.937287146188173
0.4 0.5 0.10803533271596932
0.08 0.0005 0.6743420552213962
0.5 1.0 0.0799254801855742
0.0001 0.0008 0.6913322282234814
0.005 0.004 0.6826486558516818
0.005 0.0004 0.6904767221609727
0.1 0.0002 0.6826486540238057
40.0 20.0 205.43119272824356
20.0 0.08 0.13742104268369815
0.002 2.0 0.37780148050487666
0.01 0.002 0.6826486551364258
0.0001 10.0 0.536409538600975
20.0 0.04 0.10635231048426123
0.0004 2.0 0.508843078239852
10.0 0.5 0.6150841176872887
0.05 8.0 0.13889417531942114
0.4 0.004 0.437966873286132
0.08 0.0004 0.6776168887217837
0.8 0.08 0.21834369664062356
0.0005 0.02 0.686955083727836
1.0 0.5 0.08015143912995644
0.05 10.0 0.15800097506456598
0.0005 0.002 0.6909217924674339
0.001 40.0 0.3621230032917284
0.04 0.1 0.3772648565679
0.005 0.2 0.4859868177930453
10.0 0.1 0.10114643883941349
0.002 0.02 0.6743420524994522
4.0 0.02 0.2337375936211651
0.5 0.2 0.20322991809306948
1.0 0.0008 0.5079558903788848
0.01 0.001 0.68695508321126
0.004 50.0 0.3001701856590924
0.0005 0.4 0.6198636927159294
8.0 10.0 14.675606485096347
0.005 1.0 0.36538569171722535
4.0 8.0 5.498609270863731
8.0 50.0 176.87608143571103
0.8 80.0 36.861258456537534
0.02 0.0005 0.686955083529154
80.0 0.02 0.13967316806603602
10.0 0.004 0.39469864453172415
2.0 0.0001 0.6198522429947427
10.0 0.0001 0.48520187899713346
0.002 0.1 0.619857842399904
50.0 20.0 256.7916938792843
8.0 0.1 0.0957062692795253
0.005 0.01 0.670335077255963
0.05 0.08 0.3774035290038706
0.0002 0.05 0.686955083330472
0.02 0.008 0.6317743782997111
5.0 20.0 25.671506778814546
0.0002 0.005 0.6909217932224253
0.02 20.0 0.21362188410014307
0.0008 8.0 0.38826994340802073
0.8 0.001 0.5079623733707059
0.04 0.2 0.36786340222181674
0.05 0.5 0.2537377509147004
10.0 0.008 0.25040652888909315
4.0 0.4 0.14647745392957276
10.0 0.0005 0.3801184498301662
0.4 0.02 0.3895918245184955
0.0001 0.8 0.6588603702187529
0.001 0.005 0.6891480325063064
0.001 0.0005 0.6911447424491244
0.1 0.1 0.3786150471085203
4.0 5.0 3.197236236886443
10.0 40.0 155.05898322263025
0.1 20.0 0.5405109036575375
40.0 0.0004 0.5040482957959161
1.0 0.0005 0.552623633266232
0.0001 20.0 0.5307609765654654
0.004 0.0008 0.68994407769044
50.0 0.8 6.224274107305885
0.02 0.0004 0.6878290400902424
0.2 0.08 0.37639809416882786
0.004 0.008 0.6776168882449464
0.008 0.02 0.6317743733723931
40.0 0.0008 0.519895433905991
0.008 2.0 0.2680234873400666
40.0 2.0 12.74542086700493
40.0 0.005 0.27682901351606054
40.0 0.001 0.46937941384999465
80.0 80.0 3686.8288299153623
0.05 0.4 0.28921611437391725
50.0 0.4 2.9685158348783016
0.1 0.0005 0.6703350747923054
0.04 0.4 0.3150537166060287
0.0001 0.0005 0.691345628857612
0.008 20.0 0.22503310985413286
0.1 0.01 0.48546663407590684
2.0 0.05 0.225195718917821
40.0 50.0 884.2784731475493
0.08 0.0001 0.6878290399312971
0.0002 0.1 0.6826486546595887
1.0 0.005 0.3778462376355776
1.0 40.0 15.509249889949794
0.2 0.8 0.11584826917364087
40.0 0.05 0.1685954755765593
0.1 50.0 2.2311824086358967
0.005 0.0008 0.6895898547569906
0.005 0.008 0.674342054287592
5.0 5.0 4.0152240845586595
0.8 0.0004 0.5890250557065829
0.0008 0.0001 0.6913322297732014
0.02 50.0 0.5194931835951148
1.0 80.0 46.07667224851887
40.0 0.01 0.15272708887712125
5.0 0.4 0.18834079474402257
0.5 0.02 0.4018697014375247
1.0 0.008 0.39526911931755054
0.0008 0.08 0.664881023387114
0.008 0.05 0.571705075295314
0.0008 0.008 0.6885312921206154
2.0 2.0 0.531198815773574
0.1 5.0 0.11678324633528527
80.0 1.0 12.691929856541101
0.0002 5.0 0.5069841861422104
20.0 0.1 0.1717794782466041
0.04 0.5 0.2806662841545508
10.0 0.04 0.12317189609717087
80.0 5.0 65.35053389007449
80.0 0.002 0.2885802197272665
20.0 0.5 1.389533330698398
0.05 0.2 0.36612879445339225
0.001 0.0002 0.691278649965921
0.001 0.002 0.6904767212470366
0.004 0.01 0.674342054267724
0.04 0.08 0.38628971522793215
2.0 0.08 0.20189132682446584
4.0 20.0 20.533819550473083
0.001 0.4 0.5717712834377904
5.0 8.0 6.881659875269744
0.004 1.0 0.37575299234343823
2.0 0.001 0.4173690063984794
0.4 0.2 0.2071553678806798
0.0002 80.0 0.4813899811206144
0.005 50.0 0.30088479277585706
0.0004 0.4 0.631778708710645
0.008 5.0 0.22582445898985282
1.0 0.01 0.40966436340134793
0.02 0.0002 0.6895898547569906
0.8 4.0 0.45596015707971066
10.0 0.08 0.09796122766794853
5.0 0.02 0.23542446665744488
0.05 0.1 0.3728387720892883
0.0001 0.5 0.6703350779712197
0.01 0.0008 0.6878290399312971
0.004 0.2 0.508440487251097
20.0 0.008 0.2662342355130172
20.0 0.0005 0.43299948289633905
0.0004 0.02 0.6878290406465523
0.04 10.0 0.1536687592001988
0.0004 0.002 0.6910109527508409
0.08 50.0 1.7931514386039489
20.0 0.0001 0.41716671809356026
0.0002 0.0001 0.691359129707018
0.04 8.0 0.13966274929748176
0.5 0.004 0.4175943548993834
0.2 0.0004 0.6588603696624427
0.0005 2.0 0.4872188741750852
8.0 0.05 0.11884319970863673
0.002 20.0 0.3104777863263179
20.0 0.004 0.26624203322661044
0.02 0.0001 0.6904767221609727
0.0008 0.1 0.658860370218753
0.0001 40.0 0.5294620542886327
0.8 0.8 0.08211249499641876
0.4 1.0 0.08011096527636494
0.01 0.005 0.6703350759446606
0.004 0.004 0.6843586602608357
0.004 0.0004 0.6906546187003427
0.5 0.5 0.0943403826398976
0.004 80.0 0.36575573849532933
50.0 0.05 0.2147178933752383
8.0 0.001 0.4049847722271393
0.002 5.0 0.3277022285389788
4.0 0.004 0.45965832931451667
50.0 0.01 0.14214141635772967
0.0008 80.0 0.3844252826738351
0.0001 50.0 0.529305702522838
0.0001 1.0 0.6516362590144072
0.1 0.008 0.5080567040033185
0.2 4.0 0.12685589185998622
0.08 0.0002 0.68435866185029
0.0002 0.08 0.6843586598634718
0.002 0.05 0.6516361355408997
0.005 0.5 0.40295539682077597
0.0002 0.008 0.6906546183029786
5.0 0.0004 0.417269051556523
50.0 50.0 1105.3314533408463
8.0 2.0 2.4335010705942355
0.0008 5.0 0.39927759968354665
0.01 0.004 0.6743420552213962
0.4 0.05 0.3778348448976334
0.4 0.0001 0.6743420534332586
0.0004 0.0004 0.6912965154647814
8.0 0.08 0.09758807082649523
20.0 40.0 310.1159639765404
0.1 0.001 0.6516361356998477
0.002 0.8 0.44100201839147485
40.0 0.04 0.13769470805735107
0.005 0.08 0.5717156098920976
0.04 0.04 0.43851605091737805
5.0 0.2 0.09770039861975244
0.0001 8.0 0.5409474324624163
0.2 2.0 0.08719134514988423
2.0 4.0 1.2129014448726112
1.0 0.1 0.2160274499957706
0.2 10.0 0.3729833588471911
0.004 10.0 0.2621206579791883
0.0004 0.0002 0.6913322297732014
1.0 10.0 1.8141593912998817
8.0 0.0008 0.3891409219902148
0.08 0.001 0.6588603723247842
2.0 0.8 0.15783685223008587
0.4 0.0008 0.5890271240368063
40.0 0.08 0.29969294089873727
20.0 20.0 102.68484267887716
0.005 8.0 0.24847849050284834
5.0 0.04 0.2043812880744417
1.0 50.0 22.11858856994274
0.1 80.0 4.622049849886326
0.0002 0.01 0.6904767221609727
0.0002 0.001 0.6912786499261844
0.5 0.002 0.48533324500475145
0.2 0.0002 0.6743420516649876
0.001 2.0 0.4243966076482602
0.04 40.0 0.6692340430301963
0.05 1.0 0.20189544990650296
0.0002 0.0008 0.691296515742937
0.04 0.05 0.41843538058028473
0.0005 4.0 0.44007923688832373
80.0 0.0002 0.5148687129599262
0.05 0.02 0.48554478180236066
10.0 50.0 221.09752094709606
0.02 0.002 0.674342054287592
0.0004 0.04 0.6843586598634718
20.0 0.8 2.371302290523138
0.0004 0.004 0.6906546183029786
80.0 8.0 110.38218115289806
0.04 0.8 0.22172909893261175
0.8 0.1 0.21429688582936282
0.4 8.0 0.5362842586800823
0.8 20.0 4.10098302645851
0.0008 0.8 0.5304155565473373
10.0 0.01 0.24365333838448314
0.008 0.005 0.6743420524994524
0.0002 10.0 0.48754778948961947
0.008 0.0005 0.6895898544390993
0.002 40.0 0.3168901239117797
80.0 4.0 51.607720420773965
10.0 0.05 0.11066073104359005
0.004 0.0001 0.6911893553336457
20.0 0.4 1.0633233186971516
0.001 0.02 0.682648654500643
0.004 0.001 0.6895898543993626
2.0 0.5 0.09870341219439531
8.0 0.0005 0.3794280219363397
0.02 0.001 0.6826486558516818
0.04 5.0 0.12749012411998176
2.0 0.0008 0.43779631159101706
8.0 0.8 0.8507286560737447
0.05 0.01 0.5526664051154313
20.0 0.0008 0.49214302025021023
20.0 0.005 0.25317543476005394
20.0 2.0 6.295442177071709
80.0 0.2 2.2912072199764437
0.01 0.0005 0.689148031949995
0.004 0.04 0.6317747481608137
20.0 0.001 0.5092977199944303
4.0 0.002 0.40209488238533103
0.5 0.04 0.38739152222231477
0.0008 0.01 0.6878290406465523
0.05 2.0 0.14296214472921462
0.0008 0.001 0.6910109516779553
0.0004 0.2 0.6588603702187529
5.0 0.0002 0.48522181928120633
0.004 4.0 0.2818598346243531
0.01 20.0 0.21661635599422244
0.4 0.4 0.13915995995632494
0.008 0.8 0.3566423738556628
1.0 0.0001 0.651636136375367
20.0 0.0004 0.40837907755694597
0.001 0.1 0.6516361352627473
8.0 4.0 5.084136328789456
0.0001 0.05 0.6891480320294693
0.01 0.008 0.658860371053217
0.8 2.0 0.1852419370682027
0.0001 0.005 0.6911447420517597
4.0 1.0 0.49570113131818044
0.8 10.0 1.4484401851693087
50.0 0.08 0.40671434510973015
0.2 0.1 0.3477503664047789
0.2 20.0 1.035710151579684
0.04 4.0 0.12732691730974163
0.0002 0.8 0.6317813630023347
0.002 0.005 0.6869550832509991
0.0008 10.0 0.38438447794246877
0.002 0.0005 0.6909217924674339
0.008 40.0 0.28252445745122884
0.05 80.0 2.3295240170279046
8.0 0.5 0.46719150497601764
0.0002 20.0 0.48264616559045653
2.0 0.0005 0.4852580929130961
0.01 0.0004 0.6895898548761997
0.1 0.08 0.37815047412859437
0.8 0.0002 0.6317743747631693
0.0008 0.0008 0.6910822896162666
50.0 0.04 0.16799336239929077
0.08 0.002 0.6317743782997111
0.4 0.005 0.417643625460652
50.0 0.0005 0.5442087297697956
0.0002 0.0005 0.6913232931296024
0.2 0.0005 0.6516361355011657
0.5 0.005 0.4002845672437441
0.2 0.01 0.41782463830974814
50.0 0.008 0.1593268936004686
1.0 0.05 0.24462440935331084
2.0 0.005 0.41631352062175137
0.08 0.005 0.5716710098959966
2.0 40.0 31.01470412397425
0.1 0.8 0.1815767574870535
0.0001 0.1 0.6869550842841461
0.0008 40.0 0.37804415867318725
50.0 0.0001 0.3811709849295217
10.0 20.0 51.344328084081354
0.2 50.0 4.433648939720327
50.0 0.004 0.2828188092437324
80.0 10.0 147.06829484097156
0.0008 0.5 0.5717852112448887
0.04 80.0 1.873789917293644
0.08 0.0008 0.6648810235460593
40.0 0.1 0.4132241725504993
0.05 4.0 0.11868465424240549
40.0 0.5 2.981936991011383
0.01 50.0 0.3487730361047017
2.0 80.0 92.16607263075582
0.2 5.0 0.15851309224857976
1.0 2.0 0.23798018162116338
20.0 0.05 0.10706366927565493
0.0001 5.0 0.5607415081453793
10.0 0.4 0.45891680259629525
5.0 1.0 0.6463696561567137
2.0 0.008 0.44381216508843435
0.002 0.0002 0.6911893553336457
0.002 0.002 0.6895898543993627
1.0 0.08 0.2165538730087159
20.0 0.01 0.25601834448611704
4.0 0.0002 0.507922764588197
0.005 4.0 0.26607541129333484
0.5 0.4 0.11432268959083468
0.08 0.004 0.589032329963277
1.0 0.001 0.4852917301918729
0.04 2.0 0.16076623588580635
20.0 50.0 442.21872593544236
10.0 0.8 1.1007788961989087
0.005 0.04 0.619855108629601
5.0 0.002 0.4238029955142168
0.002 0.4 0.5086060929666973
0.2 40.0 3.1134676218935806
0.4 0.04 0.4004630891263703
0.8 0.008 0.38322055450336245
